Date,BTC_close_scaled,ETH_close_scaled,LTC_close_scaled,Gold_close_scaled,BTC_close_logret_scaled,ETH_close_logret_scaled,LTC_close_logret_scaled,Gold_close_logret_scaled
2020-10-02,0.004040417100338103,0.0055445862285671,0.005567799559215866,0.1583645510007492,0.4701113845088359,0.5443855894428098,0.5931807038642146,0.5448053842811894
2020-10-03,0.003782376715834257,0.005622584829049343,0.007394733789583566,0.15444182810660378,0.47565429466290465,0.5833630207171787,0.6541641055401184,0.4887827801168665
2020-10-04,0.004916607156823821,0.007053302015038121,0.010816610602018314,0.15976667023440005,0.5174317952739262,0.6144674687215276,0.6703187691078892,0.5933156314466738
2020-10-05,0.006060033814762875,0.007331868445331888,0.009801647140702932,0.16163437867922514,0.5173078809269169,0.5878901632204392,0.6244209624085506,0.5541742003271105
2020-10-06,0.004306834236914761,0.00446374847902728,0.00878668367938755,0.14342823504227775,0.4313117017504878,0.5151831195633327,0.6243419115974445,0.3264743325350188
2020-10-07,0.004914421917152648,0.004648716588742344,0.010410625217492156,0.1479503371508082,0.5015929887938061,0.5859061549402637,0.6516188495816951,0.5848205504933428
2020-10-08,0.0072742986587090025,0.00673685055022441,0.012324556315972637,0.15328053087873283,0.5529251094744678,0.6299958918167324,0.654356593464711,0.5937604090563354
2020-10-09,0.00841308168234682,0.009872394289611022,0.013977496810114828,0.1712565557101573,0.5163758410229635,0.6519190794203522,0.6514780416836462,0.7352657552475713
2020-10-10,0.010621812679980663,0.011098086582903594,0.017167381974248927,0.16940490206571757,0.5462843172916083,0.6083232529019172,0.666387872806242,0.5124843162901206
2020-10-11,0.011311984209458142,0.01190927202791904,0.021807214940262123,0.17212886653109294,0.5027909047192705,0.5990517038161948,0.6794796138076874,0.5635187618802222
2020-10-12,0.012761799679625666,0.014661508359221434,0.02209720450063797,0.16705554960933333,0.5236881263055341,0.6396848830648432,0.6375900014598785,0.47650185518752025
2020-10-13,0.011781264428841628,0.013442501660255929,0.020096276534044763,0.15598844054372263,0.45625725747371904,0.5560352289806566,0.615814131191242,0.4086142293829414
2020-10-14,0.011756953637499873,0.012918796771303642,0.019806286973668943,0.15679118056298846,0.4827490490874309,0.5704763288244228,0.632067362543002,0.5422197349872938
2020-10-15,0.01255119720631677,0.012684800969856871,0.019052314116691796,0.16262442470298621,0.5054574948425169,0.5765805066082798,0.6275926628603047,0.5988936268328814
2020-10-16,0.010859457494220265,0.00997936379884383,0.013455515601438359,0.15864818580755657,0.43629510888213374,0.5230575410650334,0.5797718418404535,0.48836292988327984
2020-10-17,0.01123167665154269,0.010607809665586568,0.01151258554692032,0.15891576581397837,0.4938617337282772,0.5953098460443697,0.6152044609276339,0.5361608642702395
2020-10-18,0.012533168979029619,0.012789541947647337,0.01328152186521285,0.1557315637375576,0.5196226316899684,0.6285121794823516,0.6527430835873024,0.4971665691705575
2020-10-19,0.014794254677118548,0.013054737189287,0.01458647488690408,0.1535962752863107,0.5452540461912233,0.5871761775133871,0.6479026342434641,0.5089544761387294
2020-10-20,0.016237605479925532,0.010652380294433564,0.011367590766732397,0.16099218666381243,0.5222140099706534,0.52993642034153,0.6024201396732454,0.6167045047743289
2020-10-21,0.02416793129824997,0.01552395002741093,0.029056953949657807,0.1669645724071498,0.6877385258565532,0.6847098014294917,0.8043513867903755,0.6001830083894888
2020-10-22,0.025875696101268386,0.020783284231357224,0.03302981092680664,0.15519640372471377,0.5255983698025736,0.6866277736822526,0.6702248223343339,0.40066879733094485
2020-10-23,0.025461866338540792,0.019697989418932707,0.03613269922282798,0.15276677726640275,0.4732628255339924,0.5603670264900298,0.6618632126512778,0.5056019472948037
2020-10-24,0.027179646823385376,0.020373234445964797,0.04718130147314696,0.1589425238146207,0.5253808086984335,0.5947605953842122,0.7269797226060926,0.6030166770659057
2020-10-25,0.0264248286203025,0.018973716700168924,0.04605034218768124,0.15540511612972296,0.46506514099832724,0.5540634801223355,0.6256933355592655,0.49317015678315756
2020-10-26,0.026637525281629604,0.01600085575607385,0.04019255306808954,0.15436690570480582,0.4886114892452751,0.521722623535952,0.5864402096003316,0.5213842209079811
2020-10-27,0.031954759711501024,0.018436640622562533,0.043353439276186054,0.15885154661243717,0.6101312623398573,0.6307177215228834,0.6611783694365141,0.5838453899927101
2020-10-28,0.028587942739800698,0.015044815767305666,0.037147662684143365,0.14859252916622068,0.4038439055756987,0.5127112791103665,0.5826704461611512,0.416824461464242
2020-10-29,0.030311550530435077,0.014799677308647147,0.034537756640760905,0.13673873488172972,0.524440349663737,0.5764716186616083,0.612303205241729,0.3972697495870639
2020-10-30,0.03126212978739348,0.013765638719396692,0.03204384642152881,0.14765599914374405,0.5057994263057292,0.5599652265199384,0.6129569835187976,0.6583373398998047
2020-10-31,0.03336451245436378,0.014650365702009685,0.03700266790395544,0.14799850155196403,0.5323034067512098,0.60003588006745,0.6780399120700955,0.5370478763146095
2020-11-01,0.033095910078115964,0.016925696304649157,0.03665468043150445,0.14449855506796538,0.4772270573087589,0.6282316585413608,0.6318601634282853,0.4931667868989284
2020-11-02,0.031164431363761652,0.013883750885841234,0.03143486834473959,0.15658246815797927,0.43845569703560827,0.5188642613028277,0.5892445732717118,0.670579473796322
2020-11-03,0.035481736540767445,0.014966817166823396,0.03189885164134092,0.16417103714010484,0.5829973581627699,0.6041227059433106,0.6389625965490938,0.6186238636489194
2020-11-04,0.03657872685569416,0.018222701604096933,0.033957777520009266,0.1596168254308039,0.5081897574304649,0.6477405987207983,0.6529616773388869,0.4819166959976158
2020-11-05,0.04974488692613899,0.021387216252234095,0.046369330704094644,0.18180455956330954,0.7652056776115155,0.6436197518190349,0.739294296422638,0.7805949225399753
2020-11-06,0.049652924756643985,0.030127516569131277,0.05869388702006727,0.17942844910628275,0.48154989251469366,0.7425805657621488,0.731312873472497,0.5068936990043642
2020-11-07,0.04271824876349578,0.02551445648346652,0.04622433592390672,0.1831371079952906,0.33833818033134416,0.498368324067986,0.5372066376197436,0.5740846545735002
2020-11-08,0.04869852133026101,0.02976872300691291,0.05237211460387427,0.18684041528417006,0.6089718682974378,0.6584007214009293,0.6838469110733516,0.573881468950739
2020-11-09,0.04736288463291205,0.027544648627447488,0.04718130147314696,0.13939312854543506,0.455854861117628,0.5417867347026283,0.5935904473424023,0.0
2020-11-10,0.047078803475660125,0.028886224555742246,0.04341143718826122,0.1471690035320561,0.47752770274655776,0.6056425887704275,0.6040950731734358,0.622216865166634
2020-11-11,0.05060277560037868,0.03172760214473866,0.0472972972972973,0.13930215134325175,0.5557553344467925,0.6315295453252368,0.6665357517955091,0.44302093440122364
2020-11-12,0.05613525613786022,0.031571604943774145,0.05150214592274678,0.14712083913090024,0.5934552202890364,0.57884297348642,0.6683398897994541,0.6227134745112988
2020-11-13,0.05639784910501233,0.03470046308883372,0.06669759888644007,0.15198544364765065,0.48854578505316826,0.6350983088538513,0.7495496714338361,0.5885232537617779
2020-11-14,0.054119281489554055,0.031237325227421633,0.060578819162510136,0.1505833244139998,0.4386951771201137,0.5221869471140712,0.5897958317715551,0.5172067339820751
2020-11-15,0.05308630048666199,0.02838257644977113,0.056025983064609666,0.1504174248100183,0.4629174192106813,0.5310908007852017,0.6003488960442265,0.5312550937756042
2020-11-16,0.05997499539506265,0.031161555158381732,0.0895487762440552,0.15324306967783374,0.6175230775100273,0.6306900933071727,0.8707776620230543,0.5652386784416706
2020-11-17,0.06858675178417992,0.03597518307385798,0.09674051734137569,0.15093653002247676,0.6427737902138405,0.6636006589004073,0.6806235575169702,0.5069485888299978
2020-11-18,0.06964968878089758,0.03514171231441905,0.08833082009047673,0.1406025901744623,0.5024994842585375,0.5676107647020596,0.5811674328360483,0.41505441129310694
2020-11-19,0.06989279669431511,0.03354608380169635,0.11184897343695625,0.1344750080274002,0.4877706830806279,0.5545565929839271,0.7800341613865207,0.46254748756596803
2020-11-20,0.07765813691746631,0.04220838551811128,0.11474886904071453,0.14146419779514074,0.6188833174851791,0.7234337367500309,0.6517405014307479,0.6136284828641156
2020-11-21,0.07809636852318863,0.05161947379915584,0.12811738777404014,0.14174248100181952,0.4908846333014601,0.7239325772542872,0.7101663410589495,0.536335122562094
2020-11-22,0.07546160684132985,0.053330985946880724,0.11573483354599233,0.13975168575404062,0.4382897407448222,0.6062702544789017,0.5652259587002101,0.5102796269566673
2020-11-23,0.07503885401661164,0.06415050609949056,0.13359819046514326,0.12605694102536658,0.47611774143866203,0.7303809109228574,0.7342028975647593,0.37463418217232924
2020-11-24,0.08225023598312156,0.06334600624880217,0.13423616749797007,0.11027507224660171,0.6056309636373353,0.5709004584846583,0.6382676182505173,0.3477416917471342
2020-11-25,0.07823576860387862,0.0554414052227863,0.11248695046978306,0.10917264262014348,0.4160337371294128,0.47338968914029345,0.513216805957434,0.5200793030607859
2020-11-26,0.06394393694782297,0.044372289548633245,0.08131307272938172,0.11070855185700523,0.2299055053333478,0.4181869380273201,0.4394831447999254,0.5513370095248936
2020-11-27,0.06385334055312242,0.04411600843276296,0.07594826586242896,0.09694423632666171,0.4817458682319205,0.5775863143381944,0.5982626057587148,0.36905422811431243
2020-11-28,0.06913734112966147,0.04831456167015061,0.0862428952557708,0.09531199828748793,0.5798188334643386,0.6454216458170114,0.7042205274902285,0.5135284096695478
2020-11-29,0.0733725177156925,0.05695680660358436,0.10425124695510958,0.0967141175211389,0.5584333801157666,0.7062574466440196,0.7484289340315082,0.549992445728563
2020-11-30,0.08712932985892366,0.06595115950490944,0.12959633453195685,0.0955902814941667,0.7144674948610188,0.7027255972005988,0.7804068823432135,0.5196379065065047
2020-12-01,0.07865324043272481,0.05895357077593007,0.12214360283029808,0.11790645402975486,0.3432661085042751,0.4879945974134048,0.5936096919255718,0.798386996893597
2020-12-02,0.08265159166939293,0.061545352843383264,0.13322120403665472,0.12025045488601094,0.5503885031623811,0.6167752375395021,0.6957079173024043,0.5606525180888333
2020-12-03,0.08463478772263155,0.0657706484580791,0.1335111935970305,0.127368083056834,0.5160735851944442,0.6375301778282395,0.6364055090263003,0.6162796897568638
2020-12-04,0.07761124531618918,0.05493775711681516,0.10602018327340214,0.1198918976774056,0.36610729331801456,0.43436280282804385,0.4787790620757819,0.4458003598001249
2020-12-05,0.08213778719170936,0.06152529606040212,0.11651780535900706,0.12382532377180788,0.5595780990445629,0.672490052961017,0.6965354853965244,0.5791770688187764
2020-12-06,0.08406571489159803,0.06258161996407606,0.11770676255654793,0.11869313924863534,0.5152617554716309,0.5957128785842961,0.6416643792163338,0.4730407352847086
2020-12-07,0.08231297057201473,0.06029514670422485,0.11718478134787148,0.13924328374183892,0.4544973548636291,0.5507543250297099,0.6318590895592096,0.7719419874184015
2020-12-08,0.07463922831174666,0.05219666344272453,0.09801647140702933,0.137793000107032,0.35325468043758756,0.4680020546913559,0.5203819251600255,0.5164499513433163
2020-12-09,0.07661659705919549,0.05624144801058999,0.0999014035494722,0.12245531413892752,0.5175322795644955,0.6391631338008739,0.6465323218242491,0.35512221536263083
2020-12-10,0.07400660142694332,0.05309921867687632,0.09204268646328732,0.12206999892967996,0.4383223484167709,0.536956110855075,0.5854669481063944,0.5286343128592221
2020-12-11,0.07202076487576867,0.049854476896814534,0.08479294745389167,0.1215830033179921,0.44863148047159823,0.5343048567062106,0.5876782972137039,0.5274422645973288
2020-12-12,0.07905140931114235,0.05511603963220317,0.0977554808026911,0.12393235577437656,0.6047757710074406,0.6575474682087509,0.7180874231628513,0.5606127695050679
2020-12-13,0.08238663135926372,0.06016589188056855,0.11402389513977494,0.12395911377501878,0.5392604387787793,0.6515754630046263,0.7327025845914288,0.5334545230839846
2020-12-14,0.08328030333311875,0.05918310951449214,0.11422688783203801,0.11907310285775452,0.4982056012287204,0.5681360621929901,0.6360260547412866,0.4759384810988656
2020-12-15,0.08467603412142485,0.05970681440344443,0.111239995360167,0.13003853152092482,0.5063588310907741,0.5887120470542366,0.6174065684122578,0.6611283042271736
2020-12-16,0.10205861413738984,0.07052410602461189,0.14493678227583806,0.1340040672160976,0.7547815548303012,0.723398194071335,0.8199250118112544,0.5790804715107843
2020-12-17,0.11536708794141956,0.07175425538078918,0.16833893979816728,0.15146098683506382,0.6752435486605337,0.596992619764114,0.7502287120541948,0.7332286660410711
2020-12-18,0.1181917833713641,0.07423906793900957,0.19249507017747358,0.1484480359627529,0.5225535951193336,0.6123415007192642,0.744654549498979,0.4988545775546078
2020-12-19,0.12469487452945646,0.07517059408191192,0.22297297297297292,0.14609868350636845,0.5715457654873856,0.5929588525165834,0.7620255681307406,0.5063356348662564
2020-12-20,0.12136156456604738,0.07074695916884692,0.20769052314116687,0.15057797281387142,0.4385931892300671,0.5267182890930924,0.5725358343555106,0.5841976544383591
2020-12-21,0.11466189288920278,0.06392765295525556,0.1783145806750957,0.1496360911912662,0.39115963326502856,0.49358901732672067,0.5065804423207642,0.5224250031185284
2020-12-22,0.12459635664094793,0.07036142322932036,0.20693655028418972,0.14109493738627865,0.6192097358426263,0.6646535652515725,0.7599669387109573,0.4355021609599673
2020-12-23,0.11933329794459088,0.05902042671920056,0.17251478946757914,0.14204752220914063,0.4122846138323945,0.43236450107901514,0.482937760143645,0.5440726049460669
2020-12-24,0.12385346620440352,0.06498174832748714,0.19768588330820086,0.14602911270469865,0.5446308177517105,0.661517266815617,0.7475410238817742,0.5787179170302453
2020-12-25,0.13280630208552902,0.06821534745033718,0.245969145110776,0.15299154447179708,0.6009597382321276,0.6234777181475303,0.828304648405278,0.612409529190204
2020-12-26,0.1490218730654369,0.07058204784211301,0.2512759540656537,0.158434121802419,0.6848676696146937,0.6116269101736503,0.6545522205659838,0.5947298342367665
2020-12-27,0.14709403641720123,0.08120545722779603,0.2462591346711518,0.16786899282885592,0.4601982317707716,0.7106556142196517,0.6162271288260391,0.6391354580048516
2020-12-28,0.15435768203251327,0.09130070466164207,0.2519139310984805,0.16008776624210652,0.5699872908742092,0.6961685306896556,0.6558182977737486,0.4457963320019736
2020-12-29,0.1571401294954819,0.09165504116097574,0.24892703862660948,0.15965428663170278,0.5159107220591224,0.5854436721106732,0.6238104237792393,0.5282566814560338
2020-12-30,0.17071174257658153,0.09614998908019594,0.2525519081313073,0.1617788718826929,0.636849073359784,0.6302107055192785,0.6482310238952655,0.5570665064206739
2020-12-31,0.17114960997569198,0.0926400520584945,0.23561651780535897,0.16802954083270905,0.4882429706703332,0.5436681785535903,0.5711811463141364,0.6032438132373228
2021-01-01,0.17486506372659663,0.09096642494528955,0.24150330588098823,0.17292625495023017,0.5239809677128059,0.5632012967882609,0.6573115268298386,0.5877638294340058
2021-01-02,0.20078419146632956,0.10113967097961786,0.2725901867532769,0.18644439687466563,0.751556634998474,0.6902936861906068,0.7477880153023108,0.6826086242372111
2021-01-03,0.20826608789379955,0.1465393135231745,0.3429996520125275,0.18436262442470297,0.5564208629227073,0.9995535491848107,0.8610012316413017,0.5102498442010237
2021-01-04,0.19905767002280025,0.16061248958161556,0.32589026795035375,0.20883014021192348,0.3933220058386763,0.6935325441081527,0.5831919074943449,0.7993773316913365
2021-01-05,0.21691126023955506,0.17356694285599678,0.3348509453659668,0.21868243604837856,0.6556436938429686,0.6787838372873989,0.6621412767045236,0.6386395773143405
2021-01-06,0.2425862784976878,0.19782673613742024,0.36527085024939093,0.18288023118912555,0.714402185377246,0.7505480786545294,0.7236883248492846,0.1450803755702718
2021-01-07,0.266832605269141,0.2014926703600861,0.366517805359007,0.180027828320668,0.6858304451787228,0.6057556643196965,0.6383706038112068,0.5016573898162634
2021-01-08,0.2773083710977652,0.19972321639486018,0.3747535088736805,0.13518141924435412,0.5666799878701081,0.5699088605370716,0.6578931940340583,0.026521005161483147
2021-01-09,0.2728050473937511,0.2128871516248223,0.3894559795847349,0.13435192122444617,0.4479296296993004,0.6664023396851708,0.6750594449406327,0.523559123748405
2021-01-10,0.25515741601600395,0.20804009573771082,0.36860573019371295,0.13942523814620578,0.33997015257706353,0.5507739354625057,0.5774692496388064,0.5916284153102515
2021-01-11,0.23015872943609803,0.17077013589584739,0.27812898735645514,0.12961040351064979,0.2672179990961251,0.32536736526245374,0.3540047999832982,0.4197256279317468
2021-01-12,0.2178373466018658,0.1625579975307872,0.26232455631597257,0.13218452317242857,0.370610550923046,0.5198116459156613,0.5793694185797872,0.5629952963296541
2021-01-13,0.24806777010950873,0.1803260787206447,0.30280709894443797,0.12749652145991652,0.7527550234843297,0.7125504839912354,0.7727419941461,0.4787153085266531
2021-01-14,0.2642123208001037,0.20299692908367245,0.3176545644356803,0.13382211281173073,0.6176139644198799,0.7358803954612343,0.6821698262686432,0.6065206051261727
2021-01-15,0.24233916431153982,0.1889371242138856,0.29199048834241964,0.11793321203039708,0.3000878755145806,0.4874178063970522,0.5520037200375713,0.3479349295536756
2021-01-16,0.23553542059535584,0.2021523156670218,0.2916135019139311,0.12362196296692718,0.4239462543120995,0.670166934755743,0.6335930679460545,0.5997936033925988
2021-01-17,0.23402059424497104,0.20318189719338753,0.28952557707922516,0.11687359520496632,0.47001499151296333,0.5882742304489393,0.6278784856281019,0.45403301459516204
2021-01-18,0.24132894622188902,0.20897607894349784,0.31608862080965083,0.12511505940276146,0.5475618249254927,0.6189235985020496,0.7209999291466829,0.6296812672985767
2021-01-19,0.2345931270388172,0.232801308593663,0.31579863124927504,0.12469228299261481,0.4243659755132122,0.7275154179360082,0.6339354785405634,0.5282092401688947
2021-01-20,0.2307392747754052,0.2353930906611162,0.30950585778911954,0.14180134860323235,0.4490852323351837,0.5967347753227847,0.6149038696532602,0.7311023069495974
2021-01-21,0.18869071091946968,0.17610746870027594,0.251594942582067,0.14081665417959988,0.07961077360986174,0.19724872429145024,0.43643144778548526,0.521840047847384
2021-01-22,0.2077663964223256,0.2032197822279075,0.2746201136759076,0.13098041314352993,0.6736254177583081,0.7675793552781092,0.7171702876385833,0.419634835829637
2021-01-23,0.19987067023212798,0.2034381783092578,0.2746491126319452,0.13304613079310712,0.40620916744417956,0.5829736970381657,0.6349483224359598,0.5570723409409739
2021-01-24,0.20152689979956803,0.2388517714596436,0.2843347639484978,0.12843305148239326,0.4997946908284623,0.7984660962693909,0.6680647385123633,0.4796334333975066
2021-01-25,0.20147500035737773,0.22222024130538465,0.2729091752696902,0.1288932890934389,0.4829143734154638,0.4829430249688904,0.5955781587386804,0.5384915936629603
2021-01-26,0.20341959050975908,0.23293724901164636,0.2659494258206704,0.13163865995932789,0.502530577602807,0.6457108777987438,0.610370062719973,0.5650015525192628
2021-01-27,0.18428399301925188,0.2046482708824539,0.23048370258670686,0.12236968853687258,0.28970715893700383,0.4069464927478279,0.502920184168852,0.4252233915876761
2021-01-28,0.21158774324562904,0.22485213693880013,0.2618895719754089,0.12567162581611901,0.7560436029516724,0.7079663768322636,0.7522942859700718,0.5717020356926155
2021-01-29,0.2196671206198578,0.23595245205314608,0.26589142790859527,0.1333618752006851,0.559407475308832,0.6473844365647988,0.6491227169576614,0.6224534974253375
2021-01-30,0.21976436378522482,0.2356293149940053,0.26215056257974717,0.13202932676870394,0.4843283757831177,0.5796683610926614,0.6215080904683347,0.5177156484548421
2021-01-31,0.2091122309048067,0.221032434046612,0.2505509801647141,0.1386706625280958,0.38285632831054994,0.49437467150596953,0.5926488430424324,0.609822614095814
2021-02-01,0.21305831849267268,0.23476464479437348,0.25820670455863587,0.13327624959863005,0.5210905744657564,0.6636798928925299,0.6628426012759708,0.47089716257604364
2021-02-02,0.23072115549646502,0.2654515227555346,0.2871476626841433,0.12384673017232162,0.6462557855890247,0.7525060806048379,0.7358435735672344,0.42352594212894396
2021-02-03,0.25032120746874864,0.29946336962868214,0.32760120635657114,0.12252488494059732,0.6540010245738035,0.7537128100105392,0.7647170432893144,0.5176925038854133
2021-02-04,0.24410957265179842,0.28412661624242863,0.29610834009975634,0.10200149844803597,0.4304473704217127,0.5059616034250375,0.5348127074000306,0.2905819940702441
2021-02-05,0.2564341422938843,0.31165343661833733,0.3250492982252639,0.11408005993792147,0.5876113858403545,0.7150241011361617,0.7270401809902058,0.6765102167313706
2021-02-06,0.2645987440152887,0.30210640791930937,0.32655724393921814,0.11539120196938879,0.5504363206533377,0.5363774427623752,0.6394871976091276,0.548598419150766
2021-02-07,0.2610363480930188,0.28768112389297706,0.3126087460851409,0.11616183238788402,0.4543783395831025,0.5110566217057062,0.591327438061017,0.5422169691461893
2021-02-08,0.33004603480522277,0.3185529699638533,0.3605150214592274,0.12154554211709301,1.0,0.7291700384141839,0.7789328248211171,0.5963427745354813
2021-02-09,0.33046077508448,0.3227827226414338,0.40172253798863244,0.12478861179492673,0.4862678232294031,0.6008603199233106,0.747826046387613,0.5710472460963688
2021-02-10,0.315775600287614,0.31646483600237124,0.4019255306808954,0.12636733383281606,0.3810593770687134,0.5526317380666914,0.635382021893924,0.551549376329523
2021-02-11,0.3445654955936919,0.32645757098986916,0.40789931562463744,0.11568018837632454,0.6808177939177403,0.6270789318147576,0.6504814720665364,0.40795767364729696
2021-02-12,0.33835659232633053,0.3386342667908702,0.445800951165758,0.11861286524670889,0.44197951737293634,0.6355083530309451,0.7301292154719308,0.5676291633912138
2021-02-13,0.3371373196414714,0.33299608224172444,0.5301009163670107,0.12118698490848767,0.47521669942509137,0.5567690981409724,0.8258578514519634,0.5633281615195594
2021-02-14,0.3501039855402691,0.32975579752454737,0.4945191973088968,0.11789039922936961,0.5695584562196441,0.5671519581479009,0.5574111675439011,0.49446949872794116
2021-02-15,0.34403366288872117,0.32503799646109216,0.4781057881916251,0.11464197795140751,0.443421929657712,0.5603769638564005,0.5976144623867811,0.49490761653375803
2021-02-16,0.3551633616889426,0.3256486140762961,0.4851525345087576,0.10467729851225516,0.556354349646257,0.5843056645333126,0.6509556527004249,0.4150614974032172
2021-02-17,0.3823537526073779,0.3407781140384111,0.5641166917990952,0.09476613507438725,0.6542285403691781,0.6484849743458947,0.8035993919723531,0.41448757595533925
2021-02-18,0.3771901223160591,0.36077472667061866,0.53250782971813,0.08807663491383921,0.45175514540620837,0.6663437277949207,0.5697428012756719,0.4523630673864081
2021-02-19,0.41682854891800136,0.36420443656039553,0.5612457951513745,0.10064754361554107,0.7181051747740372,0.5956990707086405,0.6941640215850147,0.6844787534295941
